customer_id,latent_segment,true_alpha,true_beta,true_willingness_to_pay,lifetime_value
1,Mainstream,1.504658433599453,-0.5011151136449516,3.0026203413723587,286.21571673659884
2,Premium,2.5012974746913983,-0.0918719889272039,27.225898817465872,1306.0989064927855
3,Mainstream,3.0956781072910893,-0.28412017867497363,10.895664368958698,392.28678848239497
4,Mainstream,2.100252256278741,-0.35498580627526993,5.916440091833201,400.68102544214463
5,Budget,0.9761913394240305,-0.7950228790412107,1.2278782977935265,93.98042152206341
6,Mainstream,2.0102310326742847,-0.4874364681692646,4.124088294469224,269.43174502317214
7,Premium,2.587805230084968,0.04366257198768007,-59.268272854268616,1243.4146033904988
8,Budget,2.077678002017156,-0.7387503966983212,2.8124221811627725,111.47320927244864
9,Premium,2.062626074725892,-0.10715924375293369,19.248232840103668,980.1139770847047
10,Premium,2.568648346425477,-0.17574323585538854,14.615915849751998,1147.8777647907814
11,Mainstream,1.4511531518984115,-0.2241474053109479,6.474101941467059,307.0607547202929
12,Budget,0.43949753530294133,-0.6671562586256466,0.6587625157085595,95.19295111914724
13,Budget,0.8824555782031575,-0.7713022409137914,1.144111259365302,98.1338120765646
14,Mainstream,1.7802108178863405,-0.5740755237163822,3.1010045618420072,334.59284269093183
15,Budget,0.5930652305729527,-0.8146617571510807,0.7279895310747568,96.47826128313952
16,Budget,1.1587126088018425,-0.6801669989634649,1.703570756251999,116.47277715777058
17,Mainstream,2.009310715359179,-0.592579811610978,3.390784964301601,382.941707281484
18,Budget,0.7234947136948734,-0.7874046048975347,0.9188347505143458,122.19280049901124
19,Mainstream,2.070828198332999,-0.293993984426708,7.043777451335068,394.5282777153212
20,Budget,0.5090010789634625,-0.7701986099481044,0.6608699008139715,82.51791508333584
21,Budget,0.34130243396726934,-0.863728766153265,0.3951500139184975,67.12132257190785
22,Mainstream,2.7435461034353894,-0.42884615098652196,6.397506651567488,390.2511867769284
23,Premium,3.7033669677741816,-0.08749865765857248,42.32484322473892,1089.4418141741187
24,Premium,2.5957535678824497,-0.09341334614235425,27.787823422219937,1315.8389617925932
25,Budget,0.3700090112738249,-0.8982213330460646,0.4119352298381108,116.8765585303252
26,Budget,1.2668228954720995,-0.790283991477356,1.6029970354124248,97.20683244172332
27,Budget,0.8435766693878762,-0.9166830329545596,0.920249027266214,103.46857877916749
28,Budget,0.9213461920007184,-0.8394268065161852,1.0975896705330601,91.61822804911347
29,Budget,1.971991234891803,-0.7728519411134679,2.551576996818697,49.587272572226475
30,Budget,0.972951333059709,-0.8362343433952086,1.1634912399189605,82.01026348823429
31,Budget,1.457749622081022,-0.7068491727785822,2.0623206169297683,89.92091874477242
32,Budget,0.3582518827135801,-0.8745844500497494,0.4096252599656917,139.6747859635321
33,Budget,0.34468722611329083,-0.7360883476373017,0.4682688256371247,91.71828875458979
34,Mainstream,1.7657442872533697,-0.34533644850833567,5.113113008720678,382.27382729355224
35,Budget,0.7778241040787615,-0.49340145585809875,1.576452794866625,117.7896553293167
36,Budget,1.0231830426452406,-0.8085275385362243,1.2654894161028,142.32579910429115
37,Budget,1.7996174530126823,-0.935314265087174,1.9240778422693605,87.25995457374475
38,Budget,0.6148687454780799,-0.6930908652194855,0.8871401663667368,65.13633119856999
39,Premium,2.0882152646716623,-0.21491015460062596,9.716689602463205,1054.8637971797182
40,Premium,3.7202513956420664,-0.09708933218097941,38.31781836450713,1193.931837460365
41,Mainstream,1.8826084666582188,-0.3790240674576013,4.966989245000418,345.2066527837965
42,Premium,3.062470420203139,-0.11844503230265725,25.855625691229893,1084.0736794594668
43,Budget,0.2027350335150988,-0.8680018544275363,0.2335652078172188,87.3483966165462
44,Mainstream,2.709648054472013,-0.2567254021051726,10.554655021484601,358.47002001541017
45,Premium,2.7465578737870815,0.020058307053956906,-136.928698239529,1033.8382898269301
46,Mainstream,1.11205093083723,-0.5641146306755199,1.9713208457393907,276.1532751756515
47,Budget,0.9116249473757119,-0.8189741570349772,1.1131302978792013,58.18080696892586
48,Mainstream,2.1767856299469983,-0.34773295231196727,6.25993485942081,333.1372816392065
49,Mainstream,2.3731596911559687,-0.5869477652951843,4.043221273638333,382.72813400633777
50,Mainstream,2.426357001733983,-0.38590728859715584,6.287409109463152,355.08782381946116
51,Mainstream,1.4689444951734372,-0.5072607974326131,2.8958368212331225,444.21355343821523
52,Budget,1.0708215166761317,-0.7655825060541797,1.3987016529350405,130.40313025889503
53,Mainstream,2.802105099241908,-0.40722054588201145,6.881050397820038,328.3359673798983
54,Budget,0.6273009757009276,-1.001095358104626,0.6266146083112368,114.58084337977411
55,Mainstream,2.329371406234684,-0.49287603938575514,4.726079622652492,408.51626365534486
56,Mainstream,1.902223727952558,-0.492968727956591,3.858710745887436,380.32212200457707
57,Mainstream,2.252025079850641,-0.5792060318850788,3.8881243562350694,260.27809831769457
58,Mainstream,1.2177011227986907,-0.38826701094417587,3.1362466768359285,297.52804510897766
59,Budget,0.8692278620372311,-0.7683111395327159,1.131348769153461,91.758008071737
60,Premium,3.3857011020363936,-0.11457228073345815,29.55078733147431,1071.7015646945554
61,Mainstream,1.7581383949933225,-0.5223980609713998,3.365514779522845,327.6411169888511
62,Budget,1.7473565972301892,-0.7721810077597021,2.2628847118368336,108.99042198763556
63,Mainstream,2.070357710982427,-0.4626326706558098,4.475165379149661,339.5431383151592
64,Mainstream,2.374285347218566,-0.5810983297252466,4.085858151306629,344.9722333294675
65,Budget,1.548705130287106,-0.6965971986659526,2.223243408461903,101.18113732372406
66,Mainstream,0.9922961878026653,-0.380103228832356,2.6105965762272336,334.3813444139182
67,Mainstream,1.583692802768699,-0.35827430226207896,4.420336018434897,368.9232457521731
68,Budget,0.7993737678623415,-0.8322362760445765,0.960513006788862,116.08026670911745
69,Budget,1.5401855226586818,-0.8957292484376442,1.719476644694941,111.10326182112325
70,Budget,1.6300564377630997,-0.934531342564457,1.744250153547601,96.36255156504416
71,Mainstream,2.13301457926788,-0.3694932576690783,5.772810558774061,315.8395030829148
72,Mainstream,1.240219795642921,-0.3917582972213626,3.1657779922964497,375.5053727264979
73,Premium,1.6876338269367088,0.06658891110185987,-25.344067037755963,1193.9793671171774
